,id,user_name,tweet_date,tweet_text,punc_text,scores,compound,sentiment,sentiment_bin,vaccine
777,1.33944e+18,Medical Study Blog,17-12-2020 05:06,"@GeoRebekah @HealthyFla Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to k… https://t.co/dYM4io1iAe",GeoRebekah HealthyFla PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to k,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
778,1.33944e+18,Medical Study Blog,17-12-2020 05:06,"@lmorello_dc @owermohle @rachel_roubein Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View… https://t.co/2hIRgtsJJ9",lmorello_dc owermohle rachel_roubein PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
779,1.33944e+18,Medical Study Blog,17-12-2020 05:06,"@owermohle Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/FIK4jAFb0i",owermohle PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
780,1.33944e+18,Medical Study Blog,17-12-2020 05:06,"@SkyNews Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/v0JchkQcPj",SkyNews PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
781,1.33944e+18,Medical Study Blog,17-12-2020 05:04,"Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/P0WKqwrKQV",PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
782,1.33942e+18,NR,17-12-2020 04:00,Too bad the #TantrumP Administration did not accept #PfizerBioNTech's extra #COVID19Vaccine offer when offered to i… https://t.co/MlK2zhkIHR,Too bad the TantrumP Administration did not accept PfizerBioNTechs extra COVID19Vaccine offer when offered to i,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.6892}",-0.6892,negative,-1,['pfizer']
783,1.33942e+18,DT Next,17-12-2020 03:59,An Alaskan health worker suffered a serious allergic reaction after getting #PfizerBioNTech's #coronavirus vaccine.… https://t.co/KcBWwji3uO,An Alaskan health worker suffered a serious allergic reaction after getting PfizerBioNTechs coronavirus vaccine,"{'neg': 0.401, 'neu': 0.599, 'pos': 0.0, 'compound': -0.6908}",-0.6908,negative,-1,['pfizer']
784,1.34032e+18,Caleb Hitt,19-12-2020 15:17,Imagine my shock https://t.co/Xu6PA04KyT #Moderna #modernavaccine #FDA #FDAapproves #BioNTech #mRNA #NoVaccineForMe… https://t.co/2w0FSkbjvP,Imagine my shock Moderna modernavaccine FDA FDAapproves BioNTech mRNA NoVaccineForMe,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}",-0.3818,negative,-1,['moderna']
785,1.34031e+18,Annabel,19-12-2020 15:13,Exactly this 👇#coronavirus #Covid_19 #COVID19 #coronavirusuk #CovidVaccine #covid #vaccine #Pfizer #PfizerBioNTech… https://t.co/st2JiumXD9,Exactly this coronavirus Covid_19 COVID19 coronavirusuk CovidVaccine covid vaccine Pfizer PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
786,1.34031e+18,SonicHammer,19-12-2020 15:10,"@piersmorgan Hey Piers.
More and more adverse reactions to the #PfizerCOVIDvaccine made by #PfizerBioNTech 
The US… https://t.co/EvbZqRsYQf",piersmorgan Hey Piers More and more adverse reactions to the PfizerCOVIDvaccine made by PfizerBioNTech The US,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.469}",-0.469,negative,-1,['pfizer']
787,1.34031e+18,Salmakaveli,19-12-2020 15:04,"""Out of an abundance of caution, we are temporarily pausing vaccinations at Condell, which will allow us time to be… https://t.co/Bvc7IkN7lW",Out of an abundance of caution we are temporarily pausing vaccinations at Condell which will allow us time to be,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2263}",0.2263,positive,1,[]
788,1.34031e+18,Chemist+Druggist,19-12-2020 15:00,"Academic: Pharmacists critical to easing COVID-19 vaccine concerns
@OksanaPyzikUCL #CovidVaccine #PfizerBioNTech… https://t.co/MNCjtN8p2K",Academic Pharmacists critical to easing COVID19 vaccine concerns OksanaPyzikUCL CovidVaccine PfizerBioNTech,"{'neg': 0.173, 'neu': 0.677, 'pos': 0.15, 'compound': -0.0772}",-0.0772,negative,-1,['pfizer']
789,1.34031e+18,"Harlori K. Bains, M.D.",19-12-2020 14:58,"24 hours post #COVID #vaccine, and honestly feeling great. My arm is less sore than it was yesterday (usually my so… https://t.co/7cq2yCwLoG",24 hours post COVID vaccine and honestly feeling great My arm is less sore than it was yesterday usually my so,"{'neg': 0.079, 'neu': 0.611, 'pos': 0.309, 'compound': 0.7501}",0.7501,positive,1,[]
790,1.34031e+18,power to the people,19-12-2020 14:50,@ABC the Pfizer mRNA vaccine is derived from fetal stem cells.  Any of you pro-life hypocrites are prohibited from… https://t.co/lYqwujRRdu,ABC the Pfizer mRNA vaccine is derived from fetal stem cells Any of you prolife hypocrites are prohibited from,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
791,1.34031e+18,MyS,19-12-2020 14:47,#FDA #advisory #committees customarily go through a #post_vote_round robin in which members may briefly share their… https://t.co/hqzFChGaj4,FDA advisory committees customarily go through a post_vote_round robin in which members may briefly share their,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.296,positive,1,[]
792,1.34031e+18,Afri-Sagacity,19-12-2020 14:43,"@ShehuSani Translate:

""Oyibo oyokometer dey use style dudge dia eyes comot from di drug for Coro19 wey Russia bin… https://t.co/YoPqOCJQ5n",ShehuSani Translate Oyibo oyokometer dey use style dudge dia eyes comot from di drug for Coro19 wey Russia bin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
793,1.3403e+18,Senator Shehu Sani,19-12-2020 14:33,The Western media deliberately down played or ignored the Russian #coronavirus vaccine.Its now all about #Pfizer… https://t.co/e1Pgts9nzB,The Western media deliberately down played or ignored the Russian coronavirus vaccineIts now all about Pfizer,"{'neg': 0.123, 'neu': 0.749, 'pos': 0.128, 'compound': 0.0258}",0.0258,positive,1,['pfizer']
794,1.3403e+18,RFI English,19-12-2020 14:00,Swiss clear jab to fight coronavirus.  #Switzerland #PfizerBioNTech on @RFI_En by @myers_rfi     https://t.co/Gs1MTO68uL,Swiss clear jab to fight coronavirus Switzerland PfizerBioNTech on RFI_En by myers_rfi,"{'neg': 0.171, 'neu': 0.658, 'pos': 0.171, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
795,1.34028e+18,🌱Cats & Shielding 🌱,19-12-2020 12:56,What use is the first half of a two-part vaccination when no more is coming until March? Asking for a country… https://t.co/8CgTGacPt6,What use is the first half of a twopart vaccination when no more is coming until March Asking for a country,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,-1,[]
796,1.34027e+18,حفصة,19-12-2020 12:07,Let’s go #CovidVaccine #PfizerBioNTech https://t.co/L8uvAC3nKu,Lets go CovidVaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
797,1.34027e+18,Nursing News India,19-12-2020 12:06,"Saudi Arabia Starts the Inoculation Process by Importing Two Shipments of the Vaccine
#coronavaccine  #covid19… https://t.co/iT25v2VHx4",Saudi Arabia Starts the Inoculation Process by Importing Two Shipments of the Vaccine coronavaccine covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
798,1.34027e+18,Imogen Foulkes,19-12-2020 12:01,#Switzerland gives go ahead to #Covid_19 #PfizerBioNTech vaccine. Here in canton #Bern vaccination due to start Jan… https://t.co/GYfOMlXYwy,Switzerland gives go ahead to Covid_19 PfizerBioNTech vaccine Here in canton Bern vaccination due to start Jan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
799,1.34026e+18,Rochdale Council of Mosques,19-12-2020 11:56,A message by Dr Alom on #PfizerBioNTech vaccination for #BENGALI(Sylheti) speakers: pls share with those in the com… https://t.co/XIo9UeXkFC,A message by Dr Alom on PfizerBioNTech vaccination for BENGALISylheti speakers pls share with those in the com,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.3612}",0.3612,positive,1,['pfizer']
800,1.34026e+18,Rochdale Council of Mosques,19-12-2020 11:52,A message by Dr Singh on #PfizerBioNTech vaccination for PUNJABI speakers: please share with those in the community… https://t.co/qna4LVj8Qo,A message by Dr Singh on PfizerBioNTech vaccination for PUNJABI speakers please share with those in the community,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5423}",0.5423,positive,1,['pfizer']
801,1.34026e+18,Rochdale Council of Mosques,19-12-2020 11:50,A message by Dr Nisa Aslam on #PfizerBioNTech vaccination for URDU speakers: please share with those in the communi… https://t.co/NsADW2d3YK,A message by Dr Nisa Aslam on PfizerBioNTech vaccination for URDU speakers please share with those in the communi,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.5423}",0.5423,positive,1,['pfizer']
802,1.34026e+18,SantaBanta.com,19-12-2020 11:49,#COVID19 Vaccine Can Turn People Into #Crocodiles - Brazilian President! https://t.co/60Km8P4Mso #CovidVaccine… https://t.co/kEN9zpmIvv,COVID19 Vaccine Can Turn People Into Crocodiles Brazilian President CovidVaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
803,1.34026e+18,Hrvoje V.,19-12-2020 11:47,"""Nevertheless, the safety profile of the vaccine is good – across  different ages, ethnicities, both sexes and in i… https://t.co/PI9qob2mpX",Nevertheless the safety profile of the vaccine is good across different ages ethnicities both sexes and in i,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6908}",0.6908,positive,1,[]
804,1.34026e+18,Rémi Vautrin,19-12-2020 11:40,"@pfizer 
 Does your vaccine provide herd immunity?
#Covid_19 #PfizerBioNTech",pfizer Does your vaccine provide herd immunity Covid_19 PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
805,1.34026e+18,Laavanya Damodaran,19-12-2020 11:30,A huge thank you to everyone involved in the COVID vaccination programme. Dose 1 of 2. Ensuring the safety of every… https://t.co/X9reAsiNij,A huge thank you to everyone involved in the COVID vaccination programme Dose 1 of 2 Ensuring the safety of every,"{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.8271}",0.8271,positive,1,[]
806,1.34025e+18,Luke Tobin,19-12-2020 11:17,This morning I’ve given my first covid 19 vaccines 💉 great to be able to offer some support to the mass vaccination… https://t.co/6rNqTVI7nQ,This morning Ive given my first covid 19 vaccines great to be able to offer some support to the mass vaccination,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7783}",0.7783,positive,1,[]
807,1.34025e+18,RoyaNewsEnglish,19-12-2020 11:00,"Five people showed allergic reactions after they were administered #PfizerBioNTech's #COVID19 vaccine.
https://t.co/bpzJo1P6Zm",Five people showed allergic reactions after they were administered PfizerBioNTechs COVID19 vaccine,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,-1,['pfizer']
808,1.34024e+18,Nico,19-12-2020 10:19,Prix vaccins anti-Covid (#Europe ) #AstraZeneca 1.78€ #johnson&amp;johnson $8.50 #sanofiglaxosmithkline €7.56… https://t.co/134Yd2LdTb,Prix vaccins antiCovid Europe AstraZeneca 178 johnsonampjohnson 850 sanofiglaxosmithkline 756,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['astrazeneca']
809,1.34023e+18,Michael Markovitz,19-12-2020 09:57,Very good video primer on how the #PfizerBioNTech &amp; #Moderna vaccines work. “Rooted in Science”. Recommended https://t.co/CFuyGCr2fO,Very good video primer on how the PfizerBioNTech amp Moderna vaccines work Rooted in Science Recommended,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6115}",0.6115,positive,1,"['pfizer', 'moderna']"
810,1.34022e+18,Spooky,19-12-2020 08:48,@megtirrell #PfizerBioNTech  Ship it out anyway!! Get it to hospitals and health networks to dose the people NOW. O… https://t.co/fSwjkFNsDG,megtirrell PfizerBioNTech Ship it out anyway Get it to hospitals and health networks to dose the people NOW O,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
811,1.34021e+18,Michael Gbadebo FRSA,19-12-2020 08:36,When should hearing stories that people are having allergic reaction to the Pfizer BioNTech #PfizerBioNTech COVID-1… https://t.co/FLnzpzDIwk,When should hearing stories that people are having allergic reaction to the Pfizer BioNTech PfizerBioNTech COVID1,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,-1,['pfizer']
812,1.34021e+18,S K Ditta ((( Sunny ))),19-12-2020 08:16,"@ABC Yes, #FauciHero is talking about the sweetness of the kickbacks from #PfizerBioNTech and other pharma companie… https://t.co/GuqUXeljq3",ABC Yes FauciHero is talking about the sweetness of the kickbacks from PfizerBioNTech and other pharma companie,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.7096}",0.7096,positive,1,['pfizer']
813,1.34021e+18,Toni Kappesz,19-12-2020 08:01,@RNCResearch @Mike_Pence #OWS had nothing to do with #PfizerBioNTech vaccines... #stopthelies... #useless #corruptGOP,RNCResearch Mike_Pence OWS had nothing to do with PfizerBioNTech vaccines stopthelies useless corruptGOP,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",-0.4215,negative,-1,['pfizer']
814,1.3402e+18,Forbes Middle East,19-12-2020 07:33,The delivery to the #US will begin immediately with a total of 200 million doses ordered by the government to date.… https://t.co/R29IIseL0Y,The delivery to the US will begin immediately with a total of 200 million doses ordered by the government to date,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
815,1.34019e+18,Forbes Middle East,19-12-2020 06:54,"#PresidentElectJoeBiden will take the #vaccine publicly to show the #American people it is safe.
#COVID19… https://t.co/91b5MhNoYE",PresidentElectJoeBiden will take the vaccine publicly to show the American people it is safe COVID19,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,positive,1,[]
816,1.34019e+18,Medical Study Blog,19-12-2020 06:41,"@NPR Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/XQbTzvYMSN",NPR PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
817,1.34019e+18,Medical Study Blog,19-12-2020 06:41,"@MikeIsaac @KatherineJWu Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to… https://t.co/soyavusq9r",MikeIsaac KatherineJWu PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
818,1.34019e+18,Medical Study Blog,19-12-2020 06:41,"@MikeIsaac Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/rJ1KT2GXHW",MikeIsaac PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
819,1.34019e+18,Medical Study Blog,19-12-2020 06:41,"@SFGate Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/ZfhAJt6hAV",SFGate PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
820,1.34019e+18,Medical Study Blog,19-12-2020 06:41,"@latimes Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/9OxgmZd5o2",latimes PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
821,1.34019e+18,Medical Study Blog,19-12-2020 06:40,"@nypost Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/wwEqG8LuAo",nypost PfizerBioNTech Coronavirus vaccine approved for emegency use by FDA View the article to know more,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
822,1.34015e+18,Alper Uzun Ph.D.🧬✍️ 🧑🏻‍🔬,19-12-2020 04:15,"Cool guys are in town!

#vaccine #PfizerBioNTech  #moderna https://t.co/6N4d9fzagG",Cool guys are in town vaccine PfizerBioNTech moderna,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",0.3182,positive,1,"['pfizer', 'moderna']"
823,1.34015e+18,anconeus,19-12-2020 04:05,"I have seen many vaccine videos so far...

But haven't seen anyone aspirating before injecting...

Isn't there a sm… https://t.co/sg7Qvr5kcx",I have seen many vaccine videos so far But havent seen anyone aspirating before injecting Isnt there a sm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
824,1.34014e+18,"Harlori K. Bains, M.D.",19-12-2020 03:59,13 hours post #COVID #vaccine: just a little arm soreness and tenderness around the injection site. Comparable so f… https://t.co/0WEUdf5Y7F,13 hours post COVID vaccine just a little arm soreness and tenderness around the injection site Comparable so f,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.4215,positive,1,[]
825,1.34013e+18,"Sophie Parks, MD",19-12-2020 03:13,Feeling hopeful for the first time in 10 months and SO immensely grateful to those who have been working to make th… https://t.co/3kahHbOW4a,Feeling hopeful for the first time in 10 months and SO immensely grateful to those who have been working to make th,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8305}",0.8305,positive,1,[]
826,1.34013e+18,Hussain Maqbool Ahmed,19-12-2020 03:02,"Inequity at it's new low 👇

#CovidVaccine #PfizerBioNTech #Covid19 #HealthcareWorkers #healthequity https://t.co/LwMVPIddxU",Inequity at its new low CovidVaccine PfizerBioNTech Covid19 HealthcareWorkers healthequity,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative,-1,['pfizer']
827,1.34013e+18,SSF,19-12-2020 03:00,"States report confusion as #government reduces #vaccine shipments, while #Pfizer says it has ‘millions’ of unclaime… https://t.co/SGHSqkyROm",States report confusion as government reduces vaccine shipments while Pfizer says it has millions of unclaime,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,-1,['pfizer']
828,1.34012e+18,(((LG7 )))🇺🇸 No one is free until all are free,19-12-2020 02:37,"So, Trump spent $12.4 Billion on #OperationWarpSpeed to speed #vaccine development and distribution.

After all the… https://t.co/zdvBE4VSEu",So Trump spent 124 Billion on OperationWarpSpeed to speed vaccine development and distribution After all the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
829,1.34012e+18,Queen Sagi 🏹,19-12-2020 02:18,I been through hell and back. Give me that damn vaccine. #PfizerBioNTech,I been through hell and back Give me that damn vaccine PfizerBioNTech,"{'neg': 0.448, 'neu': 0.552, 'pos': 0.0, 'compound': -0.8074}",-0.8074,negative,-1,['pfizer']
830,1.34011e+18,"𝐇𝐢𝐬𝐡𝐚𝐦 𝐁𝐚𝐡𝐦𝐚𝐝, 𝐌𝐃, 𝐌𝐒𝐜, 𝐌𝐁𝐀꜀",19-12-2020 01:55,"24 hours post-vaccination... Haven’t turned into a zombie yet 😅
#Microchip #COVID19 #ConspiracyTheory… https://t.co/ci1qJe2qEy",24 hours postvaccination Havent turned into a zombie yet Microchip COVID19 ConspiracyTheory,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
831,1.34011e+18,👻Caroline,19-12-2020 01:21,Stay safe everyone ❤️. We’ll get through this. The end is in sight... #Covid19Vaccine # #PfizerCOVIDvaccine… https://t.co/bxizZZEY5T,Stay safe everyone Well get through this The end is in sight Covid19Vaccine PfizerCOVIDvaccine,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}",0.6124,positive,1,['pfizer']
832,1.3401e+18,Matthew Smith,19-12-2020 01:03,Excited to be a part of so many front line workers coming together to help fight back against the pandemic! Big tha… https://t.co/SmbPNKJpo7,Excited to be a part of so many front line workers coming together to help fight back against the pandemic Big tha,"{'neg': 0.101, 'neu': 0.7, 'pos': 0.198, 'compound': 0.3612}",0.3612,positive,1,[]
833,1.3401e+18,power to the people,19-12-2020 01:03,@OWHnews the Pfizer mRNA vaccine is derived from fetal stem cells.  Any of you pro-life hypocrites are prohibited f… https://t.co/TtnYsVYn1U,OWHnews the Pfizer mRNA vaccine is derived from fetal stem cells Any of you prolife hypocrites are prohibited f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
834,1.34009e+18,Dr Shilpa Pai,19-12-2020 00:39,24 hours post COVID vaccine 💉 and feeling fine! #COVID19Vaccine #PfizerBioNTech #grateful #rwjms https://t.co/t611SV1KsN,24 hours post COVID vaccine and feeling fine COVID19Vaccine PfizerBioNTech grateful rwjms,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6486}",0.6486,positive,1,['pfizer']
835,1.34009e+18,Ian Bailey,19-12-2020 00:22,"11 new #Covid19 deaths in #BC as the province also Friday announces 624 new cases. 
-1,376 doses of #PfizerBioNTech… https://t.co/Hf4ES0q22W",11 new Covid19 deaths in BC as the province also Friday announces 624 new cases 1376 doses of PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
836,1.34009e+18,Tamer Yazar,19-12-2020 00:07,"hope created by @BioNTech_Group 
-
Physician Luisa Vera reacts after receiving the #PfizerBioNTech… https://t.co/0CpPDdIJxh",hope created by BioNTech_Group Physician Luisa Vera reacts after receiving the PfizerBioNTech,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}",0.5994,positive,1,['pfizer']
837,1.34009e+18,John S. Douvris,19-12-2020 00:06,I got my first Covid-19 vaccine today. #Covid19 #Covid19Vaccine #IBelieveScience #RollUpYourSleeve #SaveLives… https://t.co/wVsOicz1tS,I got my first Covid19 vaccine today Covid19 Covid19Vaccine IBelieveScience RollUpYourSleeve SaveLives,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
838,1.34008e+18,Arab News,19-12-2020 00:00,More than 60 percent of Saudis and expats have shown an interest in taking the #PfizerBioNTech #coronavirus… https://t.co/f187rLrHte,More than 60 percent of Saudis and expats have shown an interest in taking the PfizerBioNTech coronavirus,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4588}",0.4588,positive,1,['pfizer']
839,1.34008e+18,Terry Simpson,19-12-2020 00:00,the #PfizerBioNTech vaccine against #COVID19 is in - https://t.co/Vztmk0783s,the PfizerBioNTech vaccine against COVID19 is in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
840,1.34008e+18,Nick Morrison,18-12-2020 23:50,Fascinating read on the scientist whose work paved the way for the #PfizerBioNTech and #Moderna Covid vaccines https://t.co/ZzWIOiBRbW,Fascinating read on the scientist whose work paved the way for the PfizerBioNTech and Moderna Covid vaccines,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5423}",0.5423,positive,1,"['pfizer', 'moderna']"
841,1.34008e+18,The Foreign Desk,18-12-2020 23:48,The FDA said Thursday it was working with Pfizer to revise a fact sheet for recipients of the #PfizerBioNTech COVID… https://t.co/kLjeFn0d7L,The FDA said Thursday it was working with Pfizer to revise a fact sheet for recipients of the PfizerBioNTech COVID,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
842,1.34008e+18,power to the people,18-12-2020 23:34,@senatemajldr the Pfizer mRNA vaccine is derived from fetal stem cells.  Any of you pro-life hypocrites are prohibi… https://t.co/OkZo1uZQnH,senatemajldr the Pfizer mRNA vaccine is derived from fetal stem cells Any of you prolife hypocrites are prohibi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
843,1.34008e+18,Nik Ewasechko,18-12-2020 23:24,"Noelle doesn't have a ""how it started"" pic, but this is how it's going. #PfizerBioNTech #COVID19 #vaccine #mRNA https://t.co/LVINfNw8Wv",Noelle doesnt have a how it started pic but this is how its going PfizerBioNTech COVID19 vaccine mRNA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
844,1.34007e+18,Yasmeen Senussi,18-12-2020 23:09,"What a surreal moment, I just got the COVID-19 vaccine this morning! I will continue to wear a mask and practice so… https://t.co/IByN8AiLVe",What a surreal moment I just got the COVID19 vaccine this morning I will continue to wear a mask and practice so,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
845,1.34007e+18,Anita Anand,18-12-2020 22:59,As 🇨🇦 gears up to receive additional doses of the #PfizerBioNTech vaccine - with approx. 212K next week - additiona… https://t.co/X55Z6uLZDe,As gears up to receive additional doses of the PfizerBioNTech vaccine with approx 212K next week additiona,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
846,1.34007e+18,Stanley Q Woodvine,18-12-2020 22:43,"Since #Belgian minister has tweeted costs to #EU of var. #COVID19 vaccines (#PfizerBioNTech = USD$14, #Moderna = $1… https://t.co/riurKTKQfG",Since Belgian minister has tweeted costs to EU of var COVID19 vaccines PfizerBioNTech USD14 Moderna 1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,"['pfizer', 'moderna']"
847,1.34005e+18,David Usharauli,18-12-2020 21:48,"why don't inject it into glute muscle? maybe it safer.

#mRNA #vaccine #PfizerBioNTech",why dont inject it into glute muscle maybe it safer mRNA vaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.4215,positive,1,['pfizer']
